Område- och stationsnummer;Stationens namn;Datum för mätning;Grundvattennivå (cm u. röröverkant);Grundvattennivå (m ö.h.);Grundvattennivå (m under markyta);Startdatum för mätning;Slutdatum för mätning;Jordart;Akvifertyp;Topografiskt läge;Referensnivå för röröverkant (m ö.h.);Rörhöjd ovan mark (m);Total rörlängd (m);Metod för mätning;Kommunkod;EUCD för grundvattenförekomst;N;E;Nivåmätningskvalitet
52_2;Kungsbacka_2;2017-08-07 08:00:00;252.50;51.61;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-07 12:00:00;253.90;51.59;1.39;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-07 16:00:00;254.00;51.59;1.39;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-07 20:00:00;253.40;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-08 00:00:01;253.00;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-08 04:00:00;252.60;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-08 08:00:00;252.60;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-08 12:00:00;255.50;51.58;1.41;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-08 16:00:00;255.90;51.57;1.41;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-08 20:00:00;255.30;51.58;1.40;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-09 00:00:01;255.20;51.58;1.40;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-09 04:00:00;254.90;51.58;1.40;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-09 08:00:00;253.80;51.59;1.39;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-09 12:00:00;252.60;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-09 16:00:00;253.10;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-09 20:00:00;252.70;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-10 00:00:01;252.20;51.61;1.37;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-10 04:00:00;251.60;51.61;1.37;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-10 08:00:00;251.60;51.61;1.37;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-10 12:00:00;253.30;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-10 16:00:00;254.60;51.58;1.40;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-10 20:00:00;253.90;51.59;1.39;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-11 00:00:01;253.20;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-11 04:00:00;252.60;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-11 08:00:00;252.40;51.61;1.37;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-11 12:00:00;254.20;51.59;1.39;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-11 16:00:00;255.30;51.58;1.40;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-11 20:00:00;254.80;51.58;1.40;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-12 00:00:01;254.20;51.59;1.39;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-12 04:00:00;253.70;51.59;1.39;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-12 08:00:00;253.30;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-12 12:00:00;254.90;51.58;1.40;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-12 16:00:00;254.40;51.59;1.39;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-12 20:00:00;250.80;51.62;1.36;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-13 00:00:01;249.40;51.64;1.34;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-13 04:00:00;248.50;51.65;1.34;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-13 08:00:00;248.40;51.65;1.33;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-13 12:00:00;249.60;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-13 16:00:00;250.20;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-13 20:00:00;249.60;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-14 00:00:01;248.90;51.64;1.34;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-14 04:00:00;248.50;51.65;1.34;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-14 08:00:00;249.70;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-14 12:00:00;251.10;51.62;1.36;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-14 16:00:00;251.70;51.61;1.37;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-14 20:00:00;251.00;51.62;1.36;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-15 00:00:01;250.30;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-15 04:00:00;249.80;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-15 08:00:00;250.50;51.63;1.36;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-15 12:00:00;252.60;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-15 16:00:00;253.30;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-15 20:00:00;252.30;51.61;1.37;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-16 00:00:01;251.10;51.62;1.36;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-16 04:00:00;250.30;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-16 08:00:00;249.80;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-16 12:00:00;250.70;51.62;1.36;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-16 16:00:00;251.90;51.61;1.37;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-16 20:00:00;251.10;51.62;1.36;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-17 00:00:01;250.40;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-17 04:00:00;250.00;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-17 08:00:00;249.90;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-17 12:00:00;252.40;51.61;1.37;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-17 16:00:00;253.40;51.60;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-17 20:00:00;252.50;51.61;1.38;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-18 00:00:01;250.70;51.62;1.36;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-18 04:00:00;249.70;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-18 08:00:00;249.10;51.64;1.34;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-18 12:00:00;250.10;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-18 16:00:00;250.30;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-18 20:00:00;249.50;51.64;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-19 00:00:01;248.70;51.64;1.34;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-19 04:00:00;248.10;51.65;1.33;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-19 08:00:00;248.10;51.65;1.33;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-19 12:00:00;250.10;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-19 16:00:00;250.70;51.62;1.36;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-19 20:00:00;250.00;51.63;1.35;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-20 00:00:01;249.10;51.64;1.34;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2017-08-20 04:00:01;248.70;51.64;1.34;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
