Område- och stationsnummer;Stationens namn;Datum för mätning;Grundvattennivå (cm u. röröverkant);Grundvattennivå (m ö.h.);Grundvattennivå (m under markyta);Startdatum för mätning;Slutdatum för mätning;Jordart;Akvifertyp;Topografiskt läge;Referensnivå för röröverkant (m ö.h.);Rörhöjd ovan mark (m);Total rörlängd (m);Metod för mätning;Kommunkod;EUCD för grundvattenförekomst;N;E;Nivåmätningskvalitet
15_9;Herrljunga_9;2021-03-08 12:00;236.30;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-08 16:00;236.00;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-08 20:00;236.10;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-09 00:00;235.90;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-09 04:00;235.80;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-09 08:00;236.20;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-09 12:00;236.50;145.26;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-09 16:00;236.60;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-09 20:00;237.30;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-10 00:00;237.60;145.24;1.28;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-10 04:00;237.20;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-10 08:00;238.00;145.24;1.28;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-10 12:00;237.10;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-10 16:00;236.90;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-10 20:00;236.40;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-11 00:00;235.50;145.27;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-11 04:00;234.20;145.28;1.24;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-11 08:00;233.60;145.28;1.24;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-11 12:00;233.30;145.29;1.23;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-11 16:00;233.20;145.29;1.23;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-11 20:00;233.80;145.28;1.24;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-12 00:00;234.60;145.27;1.25;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-12 04:00;235.50;145.27;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-12 08:00;236.30;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-12 12:00;236.90;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-12 16:00;236.70;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-12 20:00;236.50;145.26;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-13 00:00;235.80;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-13 04:00;235.30;145.27;1.25;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-13 08:00;235.40;145.27;1.25;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-13 12:00;235.00;145.27;1.25;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-13 16:00;234.40;145.28;1.24;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-13 20:00;234.30;145.28;1.24;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-14 00:00;234.30;145.28;1.24;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-14 04:00;234.70;145.27;1.25;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-14 08:00;235.40;145.27;1.25;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-14 12:00;235.60;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-14 16:00;235.30;145.27;1.25;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-14 20:00;235.10;145.27;1.25;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-15 00:00;234.80;145.27;1.25;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-15 04:00;234.70;145.27;1.25;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-15 08:00;235.50;145.27;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-15 12:00;236.10;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-15 16:00;236.40;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-15 20:00;236.50;145.26;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-16 00:00;236.50;145.26;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-16 04:00;236.40;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-16 08:00;236.70;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-16 12:00;236.60;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-16 16:00;236.40;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-16 20:00;236.70;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-17 00:00;236.90;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-17 04:00;236.90;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-17 08:00;237.40;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-17 12:00;237.50;145.25;1.28;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-17 16:00;237.20;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-17 20:00;237.40;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-18 00:00;237.30;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-18 04:00;237.10;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-18 08:00;237.40;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-18 12:00;237.00;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-18 16:00;237.00;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-18 20:00;237.40;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-19 00:00;238.00;145.24;1.28;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-19 04:00;239.00;145.23;1.29;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-19 08:00;239.40;145.23;1.29;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-19 12:00;238.70;145.23;1.29;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-19 16:00;238.40;145.24;1.28;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-19 20:00;238.20;145.24;1.28;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-20 00:00;238.00;145.24;1.28;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-20 04:00;237.40;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-20 08:00;237.20;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-20 12:00;237.00;145.25;1.27;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-20 16:00;235.90;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-20 20:00;235.60;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-21 00:00;236.20;145.26;1.26;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-21 04:00;237.60;145.24;1.28;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-21 08:00;238.80;145.23;1.29;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-21 12:00;239.00;145.23;1.29;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-21 16:00;238.80;145.23;1.29;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-21 20:00;239.40;145.23;1.29;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-22 00:00;239.70;145.22;1.30;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-22 04:00;239.40;145.23;1.29;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-22 08:00;239.80;145.22;1.30;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-22 12:00;239.40;145.23;1.29;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-22 16:00;239.50;145.23;1.30;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-22 20:00;240.00;145.22;1.30;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-23 00:00;240.20;145.22;1.30;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-23 04:00;240.30;145.22;1.30;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-23 08:00;240.70;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-23 12:00;240.50;145.22;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-23 16:00;240.50;145.22;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-23 20:00;240.70;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-24 00:00;240.20;145.22;1.30;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-24 04:00;240.40;145.22;1.30;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-24 08:00;240.60;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-24 12:00;240.70;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-24 16:00;240.50;145.22;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-24 20:00;240.70;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-25 00:00;240.60;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-25 04:00;240.80;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-25 08:00;241.10;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-25 12:00;240.90;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-25 16:00;241.10;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-25 20:00;241.20;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-26 00:00;241.30;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-26 04:00;241.20;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-26 08:00;241.30;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-26 12:00;241.30;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-26 16:00;241.00;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-26 20:00;241.00;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-27 00:00;240.60;145.21;1.31;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-27 04:00;240.20;145.22;1.30;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
15_9;Herrljunga_9;2021-03-27 08:00;240.10;145.22;1.30;1970-12-22;;grus eller grövre;jord , öppet magasin;intermediärt område;147.62;1.10;4.40;logger;1466;WA99630390;6434261;389284;utan avvikelser från naturliga tidsvariationer
